id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
738,1.0,29.0,1.0,8.0,1.0,1.0,0.0,46278.0,152.0,69.0,0.0
740,1.0,70.0,1.0,28.0,1.0,0.0,0.0,36785.0,13.0,211.0,0.0
741,1.0,50.0,1.0,8.0,0.0,0.0,1.0,2630.0,26.0,276.0,0.0
742,1.0,29.0,1.0,18.0,1.0,1.0,0.0,36528.0,152.0,270.0,0.0
743,1.0,23.0,1.0,28.0,1.0,1.0,0.0,42463.0,152.0,160.0,0.0
744,1.0,20.0,1.0,39.0,1.0,1.0,0.0,31515.0,160.0,167.0,0.0
745,1.0,29.0,1.0,4.0,1.0,1.0,0.0,23080.0,152.0,103.0,0.0
746,0.0,68.0,1.0,47.0,1.0,0.0,0.0,25075.0,26.0,108.0,0.0
747,1.0,25.0,1.0,27.0,0.0,1.0,1.0,27136.0,152.0,155.0,0.0
748,1.0,48.0,1.0,28.0,0.0,0.0,1.0,31502.0,26.0,125.0,0.0
750,1.0,44.0,1.0,28.0,1.0,0.0,1.0,33844.0,26.0,81.0,0.0
752,1.0,53.0,1.0,30.0,1.0,0.0,0.0,2630.0,26.0,208.0,0.0
753,1.0,24.0,1.0,7.0,0.0,1.0,0.0,32560.0,152.0,291.0,0.0
754,1.0,61.0,1.0,3.0,0.0,0.0,1.0,27238.0,30.0,206.0,0.0
755,0.0,33.0,1.0,28.0,0.0,1.0,1.0,43563.0,154.0,240.0,0.0
756,0.0,49.0,1.0,8.0,0.0,2.0,1.0,40190.0,124.0,209.0,0.0
757,0.0,53.0,1.0,33.0,0.0,0.0,1.0,47367.0,124.0,254.0,0.0
758,1.0,46.0,1.0,36.0,1.0,0.0,0.0,37565.0,26.0,18.0,0.0
759,0.0,44.0,1.0,28.0,0.0,0.0,1.0,42376.0,124.0,298.0,0.0
760,1.0,25.0,1.0,32.0,1.0,1.0,0.0,2630.0,160.0,114.0,0.0
761,1.0,26.0,1.0,15.0,0.0,1.0,0.0,44116.0,152.0,125.0,0.0
763,0.0,48.0,1.0,3.0,0.0,0.0,1.0,28795.0,124.0,286.0,0.0
764,0.0,35.0,1.0,28.0,0.0,0.0,1.0,22773.0,124.0,193.0,0.0
765,1.0,59.0,1.0,28.0,0.0,0.0,1.0,2630.0,156.0,245.0,0.0
766,0.0,23.0,1.0,33.0,1.0,1.0,0.0,22900.0,152.0,24.0,0.0
768,0.0,72.0,1.0,28.0,1.0,0.0,0.0,65452.0,26.0,38.0,0.0
769,0.0,44.0,1.0,41.0,0.0,0.0,1.0,41968.0,124.0,222.0,0.0
770,1.0,30.0,1.0,8.0,1.0,1.0,0.0,45553.0,160.0,295.0,0.0
771,0.0,31.0,1.0,28.0,1.0,0.0,0.0,34827.0,124.0,71.0,0.0
772,1.0,48.0,1.0,8.0,1.0,0.0,0.0,39109.0,78.0,51.0,0.0
773,0.0,33.0,1.0,18.0,1.0,1.0,0.0,33981.0,152.0,248.0,0.0
774,0.0,21.0,1.0,3.0,1.0,1.0,0.0,31286.0,152.0,286.0,0.0
776,1.0,52.0,1.0,3.0,0.0,0.0,0.0,29058.0,26.0,198.0,0.0
777,1.0,44.0,1.0,35.0,0.0,0.0,0.0,2630.0,89.0,88.0,0.0
778,1.0,20.0,1.0,13.0,0.0,1.0,1.0,2630.0,160.0,222.0,0.0
780,0.0,24.0,1.0,37.0,0.0,1.0,1.0,21408.0,160.0,202.0,0.0
781,1.0,45.0,1.0,28.0,1.0,0.0,0.0,36212.0,124.0,82.0,0.0
782,1.0,77.0,1.0,28.0,1.0,0.0,0.0,33249.0,122.0,267.0,0.0
783,0.0,23.0,1.0,30.0,1.0,1.0,0.0,26275.0,152.0,108.0,0.0
784,1.0,24.0,1.0,8.0,1.0,1.0,0.0,33265.0,152.0,57.0,0.0
785,0.0,37.0,1.0,33.0,0.0,0.0,0.0,41890.0,124.0,167.0,0.0
786,1.0,40.0,1.0,8.0,0.0,0.0,1.0,31043.0,124.0,279.0,0.0
787,1.0,65.0,1.0,48.0,0.0,0.0,1.0,2630.0,26.0,90.0,0.0
788,0.0,54.0,1.0,41.0,1.0,0.0,0.0,19700.0,26.0,39.0,0.0
789,1.0,33.0,1.0,28.0,0.0,0.0,1.0,43580.0,26.0,37.0,0.0
791,1.0,20.0,1.0,8.0,1.0,1.0,0.0,44400.0,160.0,275.0,0.0
792,0.0,20.0,1.0,2.0,1.0,1.0,1.0,31207.0,160.0,195.0,0.0
793,1.0,24.0,1.0,8.0,0.0,1.0,0.0,2630.0,152.0,12.0,0.0
795,1.0,71.0,1.0,16.0,0.0,0.0,1.0,2630.0,26.0,134.0,0.0
796,0.0,23.0,1.0,43.0,0.0,1.0,1.0,46257.0,152.0,215.0,0.0
797,1.0,26.0,1.0,27.0,1.0,1.0,0.0,49625.0,152.0,151.0,0.0
798,0.0,27.0,1.0,25.0,1.0,1.0,0.0,29214.0,152.0,46.0,0.0
799,0.0,23.0,1.0,8.0,1.0,1.0,0.0,50423.0,152.0,73.0,0.0
800,1.0,45.0,1.0,28.0,1.0,0.0,0.0,29055.0,124.0,279.0,0.0
801,1.0,26.0,1.0,14.0,1.0,1.0,0.0,24354.0,151.0,171.0,0.0
802,1.0,23.0,1.0,28.0,1.0,1.0,0.0,57911.0,152.0,34.0,0.0
803,0.0,29.0,1.0,15.0,1.0,1.0,0.0,37098.0,152.0,185.0,0.0
804,0.0,45.0,1.0,28.0,1.0,0.0,0.0,2630.0,32.0,214.0,0.0
805,0.0,26.0,1.0,28.0,1.0,1.0,1.0,42200.0,26.0,251.0,0.0
808,0.0,21.0,1.0,36.0,1.0,1.0,0.0,32204.0,160.0,221.0,0.0
809,0.0,24.0,1.0,3.0,1.0,1.0,1.0,29376.0,160.0,112.0,0.0
810,0.0,24.0,1.0,8.0,1.0,1.0,0.0,58326.0,152.0,96.0,0.0
811,1.0,22.0,1.0,2.0,1.0,1.0,0.0,34772.0,152.0,105.0,0.0
812,0.0,25.0,1.0,37.0,0.0,1.0,1.0,47183.0,152.0,204.0,0.0
813,0.0,54.0,1.0,50.0,1.0,0.0,0.0,32573.0,154.0,153.0,0.0
815,0.0,26.0,1.0,28.0,1.0,1.0,0.0,38448.0,152.0,216.0,0.0
816,0.0,22.0,1.0,33.0,1.0,1.0,0.0,38214.0,152.0,21.0,0.0
817,0.0,36.0,1.0,28.0,1.0,0.0,0.0,2630.0,125.0,232.0,0.0
818,0.0,59.0,1.0,8.0,0.0,0.0,1.0,80682.0,124.0,280.0,0.0
819,0.0,23.0,1.0,39.0,1.0,1.0,0.0,50821.0,152.0,201.0,0.0
820,0.0,67.0,1.0,41.0,0.0,0.0,1.0,40821.0,124.0,73.0,0.0
821,0.0,41.0,1.0,38.0,0.0,0.0,1.0,30438.0,124.0,299.0,0.0
822,1.0,25.0,1.0,11.0,1.0,1.0,0.0,18009.0,160.0,87.0,0.0
823,0.0,46.0,1.0,28.0,0.0,0.0,1.0,30184.0,124.0,110.0,0.0
824,0.0,23.0,1.0,14.0,0.0,1.0,1.0,27404.0,152.0,293.0,0.0
825,0.0,26.0,1.0,9.0,1.0,1.0,0.0,37801.0,152.0,121.0,0.0
826,0.0,37.0,1.0,35.0,0.0,0.0,0.0,2630.0,26.0,71.0,0.0
827,1.0,66.0,1.0,50.0,1.0,0.0,0.0,38590.0,8.0,76.0,0.0
828,0.0,33.0,1.0,13.0,0.0,0.0,0.0,38411.0,124.0,176.0,0.0
829,0.0,25.0,1.0,28.0,1.0,1.0,0.0,29046.0,152.0,134.0,0.0
830,1.0,23.0,1.0,29.0,1.0,1.0,0.0,36838.0,152.0,182.0,0.0
831,1.0,56.0,1.0,28.0,1.0,0.0,0.0,48462.0,124.0,22.0,0.0
832,0.0,41.0,1.0,35.0,0.0,0.0,1.0,30495.0,10.0,136.0,0.0
833,1.0,20.0,1.0,30.0,0.0,1.0,0.0,25497.0,160.0,11.0,0.0
835,1.0,66.0,1.0,41.0,0.0,0.0,1.0,47749.0,26.0,144.0,0.0
836,0.0,25.0,1.0,18.0,1.0,1.0,0.0,25162.0,152.0,155.0,0.0
837,0.0,29.0,1.0,33.0,1.0,1.0,0.0,52537.0,152.0,291.0,0.0
838,1.0,25.0,1.0,8.0,1.0,1.0,0.0,2630.0,152.0,16.0,0.0
839,1.0,52.0,1.0,8.0,0.0,0.0,1.0,54581.0,26.0,234.0,0.0
840,1.0,77.0,1.0,28.0,0.0,2.0,1.0,60083.0,26.0,191.0,0.0
841,1.0,21.0,1.0,8.0,0.0,1.0,1.0,66657.0,152.0,59.0,0.0
842,0.0,24.0,1.0,17.0,1.0,1.0,0.0,28385.0,152.0,164.0,0.0
843,0.0,24.0,1.0,37.0,0.0,1.0,0.0,47282.0,152.0,65.0,0.0
844,1.0,39.0,1.0,28.0,1.0,0.0,0.0,38452.0,8.0,230.0,0.0
845,1.0,44.0,1.0,17.0,0.0,0.0,1.0,37272.0,124.0,231.0,0.0
848,1.0,49.0,1.0,46.0,1.0,0.0,0.0,2630.0,26.0,226.0,0.0
849,0.0,24.0,1.0,41.0,1.0,1.0,0.0,39342.0,152.0,27.0,0.0
850,1.0,53.0,1.0,8.0,1.0,0.0,0.0,44895.0,124.0,240.0,0.0
851,0.0,67.0,1.0,50.0,0.0,0.0,1.0,32592.0,120.0,101.0,0.0
854,1.0,57.0,1.0,28.0,0.0,0.0,1.0,67533.0,26.0,269.0,0.0
855,0.0,30.0,1.0,28.0,1.0,1.0,0.0,28647.0,152.0,190.0,0.0
856,0.0,28.0,1.0,4.0,0.0,0.0,1.0,2630.0,157.0,63.0,0.0
857,0.0,22.0,1.0,15.0,0.0,1.0,1.0,37932.0,152.0,293.0,0.0
859,1.0,23.0,1.0,36.0,0.0,1.0,1.0,31668.0,152.0,31.0,0.0
860,1.0,62.0,1.0,8.0,0.0,0.0,1.0,30883.0,26.0,173.0,0.0
863,1.0,44.0,1.0,50.0,0.0,0.0,1.0,35668.0,65.0,40.0,0.0
864,1.0,55.0,1.0,46.0,0.0,0.0,1.0,31997.0,152.0,202.0,0.0
865,0.0,49.0,1.0,41.0,0.0,0.0,1.0,2630.0,26.0,65.0,0.0
866,1.0,60.0,1.0,28.0,0.0,0.0,0.0,46684.0,26.0,280.0,0.0
867,1.0,21.0,1.0,46.0,1.0,1.0,0.0,35733.0,160.0,93.0,0.0
868,1.0,31.0,1.0,28.0,1.0,1.0,0.0,24002.0,152.0,261.0,0.0
869,0.0,42.0,1.0,3.0,0.0,0.0,1.0,43811.0,154.0,243.0,0.0
870,0.0,37.0,1.0,28.0,1.0,0.0,0.0,48427.0,124.0,176.0,0.0
871,0.0,40.0,1.0,30.0,1.0,0.0,0.0,30719.0,152.0,261.0,0.0
872,1.0,29.0,1.0,50.0,0.0,1.0,1.0,32200.0,124.0,79.0,0.0
873,1.0,34.0,1.0,41.0,1.0,0.0,1.0,36264.0,26.0,241.0,0.0
874,0.0,65.0,1.0,30.0,1.0,0.0,1.0,2630.0,157.0,125.0,0.0
875,1.0,73.0,1.0,48.0,0.0,0.0,1.0,2630.0,15.0,94.0,0.0
876,0.0,22.0,1.0,32.0,1.0,1.0,0.0,35727.0,152.0,116.0,0.0
877,1.0,50.0,1.0,28.0,1.0,0.0,0.0,45072.0,26.0,65.0,0.0
878,1.0,30.0,1.0,28.0,1.0,0.0,1.0,2630.0,157.0,127.0,0.0
879,0.0,52.0,1.0,11.0,0.0,0.0,1.0,2630.0,156.0,195.0,0.0
880,1.0,63.0,1.0,28.0,1.0,0.0,1.0,65387.0,26.0,146.0,0.0
881,0.0,47.0,1.0,28.0,1.0,0.0,0.0,32752.0,26.0,105.0,0.0
884,1.0,83.0,1.0,41.0,1.0,0.0,0.0,40935.0,124.0,166.0,0.0
885,1.0,72.0,1.0,28.0,0.0,0.0,0.0,60923.0,124.0,179.0,0.0
886,0.0,25.0,1.0,34.0,0.0,1.0,1.0,2630.0,152.0,46.0,0.0
887,1.0,57.0,1.0,28.0,0.0,0.0,1.0,39067.0,26.0,134.0,0.0
888,1.0,54.0,1.0,28.0,0.0,0.0,1.0,36574.0,26.0,66.0,0.0
889,1.0,24.0,1.0,41.0,1.0,1.0,0.0,33243.0,152.0,33.0,0.0
890,0.0,25.0,1.0,22.0,1.0,1.0,0.0,29364.0,152.0,88.0,0.0
891,0.0,77.0,1.0,3.0,0.0,0.0,1.0,40743.0,26.0,65.0,0.0
892,0.0,24.0,1.0,8.0,1.0,1.0,0.0,33324.0,152.0,83.0,0.0
893,1.0,45.0,1.0,3.0,1.0,0.0,1.0,31641.0,124.0,183.0,0.0
894,1.0,26.0,1.0,14.0,1.0,1.0,0.0,2630.0,152.0,137.0,0.0
897,0.0,28.0,1.0,18.0,1.0,1.0,0.0,38784.0,152.0,264.0,0.0
898,1.0,41.0,1.0,45.0,0.0,0.0,1.0,26978.0,25.0,213.0,0.0
899,1.0,24.0,1.0,28.0,0.0,0.0,1.0,50974.0,124.0,266.0,0.0
900,1.0,24.0,1.0,6.0,1.0,1.0,1.0,29526.0,152.0,32.0,0.0
901,0.0,28.0,1.0,2.0,1.0,1.0,0.0,30514.0,152.0,65.0,0.0
902,1.0,24.0,1.0,36.0,0.0,1.0,0.0,30983.0,152.0,67.0,0.0
903,1.0,49.0,1.0,45.0,0.0,0.0,1.0,27937.0,124.0,132.0,0.0
904,0.0,51.0,1.0,50.0,0.0,1.0,1.0,45869.0,122.0,100.0,0.0
905,0.0,69.0,1.0,28.0,0.0,0.0,0.0,46732.0,13.0,259.0,0.0
906,0.0,22.0,1.0,36.0,1.0,1.0,1.0,2630.0,160.0,106.0,0.0
907,1.0,44.0,1.0,28.0,0.0,0.0,1.0,35482.0,26.0,59.0,0.0
908,1.0,35.0,1.0,27.0,0.0,0.0,1.0,22791.0,156.0,36.0,0.0
909,1.0,30.0,1.0,38.0,1.0,0.0,0.0,25412.0,124.0,175.0,0.0
910,0.0,36.0,1.0,33.0,0.0,0.0,1.0,2630.0,160.0,180.0,0.0
911,0.0,21.0,1.0,28.0,0.0,1.0,1.0,32733.0,152.0,145.0,0.0
913,1.0,22.0,1.0,46.0,1.0,1.0,0.0,21470.0,152.0,182.0,0.0
914,0.0,25.0,1.0,35.0,1.0,1.0,0.0,31745.0,152.0,242.0,0.0
915,1.0,49.0,1.0,7.0,0.0,0.0,0.0,36497.0,4.0,252.0,0.0
916,0.0,31.0,1.0,29.0,1.0,1.0,0.0,25259.0,152.0,42.0,0.0
917,1.0,24.0,1.0,15.0,0.0,1.0,1.0,27709.0,152.0,64.0,0.0
918,0.0,47.0,1.0,8.0,0.0,0.0,1.0,32305.0,26.0,80.0,0.0
920,1.0,42.0,1.0,8.0,1.0,0.0,0.0,28725.0,26.0,284.0,0.0
921,0.0,70.0,1.0,6.0,1.0,0.0,0.0,25776.0,124.0,105.0,0.0
922,1.0,59.0,1.0,26.0,1.0,0.0,0.0,47831.0,22.0,274.0,0.0
923,1.0,24.0,1.0,8.0,1.0,1.0,0.0,29817.0,152.0,88.0,0.0
924,1.0,25.0,1.0,15.0,1.0,1.0,0.0,30587.0,152.0,49.0,0.0
926,1.0,22.0,1.0,28.0,1.0,1.0,0.0,33860.0,152.0,247.0,0.0
927,0.0,26.0,1.0,14.0,1.0,1.0,0.0,42792.0,152.0,86.0,0.0
928,0.0,81.0,1.0,28.0,1.0,0.0,0.0,38673.0,26.0,36.0,0.0
929,0.0,64.0,1.0,28.0,0.0,0.0,1.0,54624.0,26.0,17.0,0.0
930,0.0,31.0,1.0,12.0,0.0,0.0,1.0,2630.0,26.0,186.0,0.0
933,1.0,25.0,1.0,28.0,1.0,1.0,0.0,54611.0,152.0,231.0,0.0
934,0.0,22.0,1.0,41.0,1.0,1.0,0.0,21700.0,152.0,124.0,0.0
935,0.0,42.0,1.0,15.0,0.0,0.0,1.0,27103.0,124.0,175.0,0.0
936,0.0,23.0,1.0,36.0,1.0,1.0,0.0,34976.0,152.0,100.0,0.0
937,0.0,66.0,1.0,28.0,0.0,0.0,1.0,35154.0,122.0,160.0,0.0
938,1.0,64.0,1.0,25.0,0.0,2.0,1.0,25272.0,26.0,91.0,0.0
939,0.0,43.0,1.0,16.0,1.0,0.0,0.0,34518.0,152.0,219.0,0.0
940,1.0,25.0,1.0,2.0,0.0,1.0,0.0,27134.0,152.0,65.0,0.0
941,1.0,50.0,1.0,28.0,0.0,0.0,1.0,26968.0,122.0,17.0,0.0
942,1.0,35.0,1.0,8.0,1.0,0.0,0.0,37449.0,124.0,70.0,0.0
943,0.0,42.0,1.0,28.0,0.0,0.0,1.0,43878.0,26.0,59.0,0.0
944,0.0,25.0,1.0,36.0,0.0,1.0,1.0,29430.0,152.0,271.0,0.0
945,0.0,22.0,1.0,7.0,0.0,1.0,1.0,49396.0,160.0,133.0,0.0
946,0.0,42.0,1.0,28.0,1.0,0.0,0.0,23211.0,26.0,113.0,0.0
947,1.0,22.0,1.0,15.0,1.0,1.0,0.0,38356.0,152.0,258.0,0.0
948,0.0,22.0,1.0,37.0,0.0,1.0,1.0,30266.0,160.0,88.0,0.0
949,1.0,20.0,1.0,36.0,0.0,1.0,1.0,41945.0,160.0,50.0,0.0
951,0.0,22.0,1.0,45.0,1.0,1.0,0.0,21280.0,152.0,45.0,0.0
952,0.0,22.0,1.0,26.0,1.0,1.0,0.0,33459.0,152.0,153.0,0.0
953,1.0,45.0,1.0,46.0,0.0,0.0,1.0,13895.0,124.0,113.0,0.0
954,0.0,23.0,1.0,28.0,0.0,1.0,1.0,65093.0,152.0,240.0,0.0
955,1.0,57.0,1.0,39.0,0.0,0.0,1.0,2630.0,124.0,49.0,0.0
956,1.0,20.0,1.0,11.0,1.0,1.0,0.0,29587.0,160.0,187.0,0.0
958,0.0,28.0,1.0,30.0,0.0,1.0,1.0,30354.0,26.0,232.0,0.0
959,1.0,36.0,1.0,29.0,0.0,2.0,1.0,28075.0,156.0,230.0,0.0
960,0.0,21.0,1.0,45.0,0.0,1.0,1.0,27546.0,160.0,279.0,0.0
961,0.0,20.0,1.0,30.0,1.0,1.0,0.0,35192.0,160.0,25.0,0.0
962,1.0,23.0,1.0,41.0,1.0,1.0,0.0,32978.0,152.0,112.0,0.0
963,0.0,22.0,1.0,46.0,1.0,1.0,0.0,59086.0,152.0,238.0,0.0
964,1.0,33.0,1.0,15.0,1.0,1.0,0.0,35268.0,152.0,268.0,0.0
965,1.0,35.0,1.0,46.0,0.0,0.0,1.0,23146.0,124.0,268.0,0.0
966,0.0,25.0,1.0,8.0,1.0,1.0,0.0,36341.0,152.0,65.0,0.0
967,0.0,27.0,1.0,8.0,0.0,1.0,0.0,42963.0,152.0,175.0,0.0
968,1.0,47.0,1.0,3.0,0.0,0.0,1.0,24495.0,7.0,284.0,0.0
969,0.0,25.0,1.0,12.0,1.0,1.0,0.0,23262.0,152.0,69.0,0.0
970,1.0,33.0,1.0,36.0,0.0,0.0,1.0,26910.0,124.0,31.0,0.0
973,1.0,32.0,1.0,8.0,1.0,1.0,0.0,30505.0,152.0,181.0,0.0
974,1.0,40.0,1.0,8.0,0.0,0.0,0.0,49097.0,26.0,208.0,0.0
975,1.0,57.0,1.0,46.0,0.0,0.0,1.0,2630.0,11.0,269.0,0.0
976,0.0,23.0,1.0,46.0,0.0,1.0,1.0,47385.0,152.0,277.0,0.0
977,1.0,33.0,1.0,10.0,1.0,1.0,0.0,21928.0,152.0,58.0,0.0
978,0.0,67.0,1.0,28.0,0.0,0.0,1.0,2630.0,42.0,138.0,0.0
980,1.0,48.0,1.0,27.0,0.0,0.0,1.0,32645.0,152.0,182.0,0.0
983,1.0,24.0,1.0,17.0,1.0,1.0,0.0,29625.0,83.0,286.0,0.0
984,0.0,23.0,1.0,47.0,0.0,1.0,0.0,29431.0,151.0,257.0,0.0
986,0.0,25.0,1.0,46.0,1.0,1.0,0.0,20804.0,152.0,204.0,0.0
987,0.0,23.0,1.0,16.0,1.0,1.0,0.0,2630.0,26.0,145.0,0.0
993,0.0,25.0,1.0,3.0,1.0,1.0,0.0,22102.0,152.0,163.0,0.0
994,0.0,27.0,1.0,10.0,1.0,1.0,0.0,30517.0,152.0,125.0,0.0
1003,0.0,26.0,1.0,28.0,1.0,1.0,0.0,51451.0,152.0,30.0,0.0
1004,0.0,25.0,1.0,41.0,1.0,1.0,0.0,23420.0,152.0,90.0,0.0
1005,1.0,49.0,1.0,5.0,0.0,0.0,1.0,36205.0,26.0,281.0,0.0
1006,0.0,23.0,1.0,41.0,0.0,1.0,1.0,46543.0,152.0,36.0,0.0
1007,1.0,54.0,1.0,48.0,0.0,0.0,1.0,2630.0,124.0,254.0,0.0
1009,0.0,54.0,1.0,28.0,0.0,2.0,1.0,49985.0,157.0,295.0,0.0
1010,0.0,42.0,1.0,33.0,1.0,0.0,0.0,31856.0,152.0,186.0,0.0
1011,1.0,53.0,1.0,28.0,0.0,0.0,1.0,48625.0,124.0,13.0,0.0
1012,0.0,24.0,1.0,8.0,1.0,1.0,0.0,44095.0,152.0,63.0,0.0
1014,0.0,67.0,1.0,28.0,1.0,0.0,1.0,37809.0,124.0,294.0,0.0
1015,1.0,27.0,1.0,50.0,1.0,1.0,0.0,21844.0,152.0,17.0,0.0
1016,1.0,49.0,1.0,3.0,0.0,0.0,1.0,40065.0,26.0,267.0,0.0
1017,0.0,24.0,1.0,11.0,1.0,1.0,0.0,21837.0,152.0,95.0,0.0
1018,1.0,32.0,1.0,41.0,1.0,1.0,0.0,26466.0,152.0,25.0,0.0
1019,0.0,39.0,1.0,8.0,0.0,0.0,1.0,2630.0,19.0,102.0,0.0
1021,0.0,34.0,1.0,28.0,1.0,0.0,0.0,36282.0,155.0,190.0,0.0
1022,0.0,61.0,1.0,28.0,0.0,0.0,1.0,54320.0,26.0,20.0,0.0
1023,1.0,45.0,1.0,50.0,1.0,0.0,1.0,26717.0,30.0,221.0,0.0
1024,0.0,71.0,1.0,28.0,1.0,0.0,0.0,40980.0,122.0,255.0,0.0
1025,0.0,22.0,1.0,28.0,0.0,0.0,1.0,2630.0,124.0,117.0,0.0
1026,0.0,25.0,1.0,33.0,1.0,1.0,0.0,33951.0,152.0,206.0,0.0
1027,1.0,45.0,1.0,46.0,0.0,0.0,1.0,25738.0,124.0,155.0,0.0
1028,1.0,30.0,1.0,3.0,0.0,1.0,1.0,22419.0,152.0,90.0,0.0
1029,0.0,27.0,1.0,15.0,1.0,1.0,0.0,31022.0,152.0,39.0,0.0
1030,0.0,62.0,1.0,28.0,0.0,0.0,1.0,37684.0,13.0,73.0,0.0
1031,1.0,47.0,1.0,28.0,0.0,0.0,1.0,45821.0,124.0,44.0,0.0
1032,1.0,38.0,1.0,28.0,0.0,2.0,1.0,43607.0,124.0,62.0,0.0
1033,1.0,53.0,1.0,28.0,0.0,2.0,1.0,68850.0,154.0,39.0,0.0
1034,0.0,22.0,1.0,28.0,1.0,1.0,0.0,29540.0,152.0,122.0,0.0
1036,1.0,21.0,1.0,37.0,1.0,1.0,1.0,29537.0,160.0,243.0,0.0
1037,0.0,21.0,1.0,41.0,0.0,0.0,1.0,27381.0,124.0,292.0,0.0
1038,0.0,28.0,1.0,28.0,1.0,1.0,0.0,45896.0,152.0,215.0,0.0
1039,1.0,41.0,1.0,50.0,0.0,0.0,1.0,37067.0,152.0,124.0,0.0
1040,0.0,22.0,1.0,8.0,0.0,1.0,1.0,33829.0,152.0,168.0,0.0
1041,1.0,41.0,1.0,15.0,0.0,0.0,1.0,2630.0,157.0,232.0,0.0
1042,1.0,38.0,1.0,22.0,0.0,0.0,1.0,54790.0,124.0,164.0,0.0
1043,0.0,26.0,1.0,21.0,1.0,1.0,0.0,29505.0,152.0,28.0,0.0
1045,0.0,65.0,1.0,28.0,1.0,0.0,0.0,48784.0,26.0,288.0,0.0
1046,1.0,39.0,1.0,30.0,1.0,0.0,0.0,28982.0,124.0,89.0,0.0
1047,1.0,27.0,1.0,45.0,1.0,1.0,1.0,24301.0,152.0,102.0,0.0
1049,1.0,47.0,1.0,28.0,1.0,0.0,0.0,35116.0,61.0,38.0,0.0
1050,1.0,65.0,1.0,41.0,0.0,0.0,1.0,41305.0,26.0,230.0,0.0
1051,1.0,24.0,1.0,7.0,1.0,1.0,0.0,36284.0,152.0,99.0,0.0
1052,0.0,48.0,1.0,18.0,0.0,0.0,1.0,33361.0,124.0,289.0,0.0
1053,0.0,53.0,1.0,28.0,1.0,0.0,0.0,31164.0,13.0,202.0,0.0
1055,0.0,42.0,1.0,35.0,1.0,0.0,0.0,2630.0,152.0,57.0,0.0
1056,0.0,23.0,1.0,18.0,1.0,1.0,0.0,26583.0,152.0,54.0,0.0
1057,0.0,31.0,1.0,28.0,0.0,1.0,1.0,38865.0,26.0,157.0,0.0
1058,1.0,50.0,1.0,47.0,0.0,0.0,1.0,39197.0,124.0,295.0,0.0
1059,1.0,40.0,1.0,20.0,1.0,0.0,0.0,2630.0,124.0,165.0,0.0
1060,1.0,30.0,1.0,41.0,0.0,1.0,1.0,42814.0,152.0,144.0,0.0
1061,1.0,21.0,1.0,30.0,1.0,1.0,0.0,31543.0,152.0,192.0,0.0
1062,1.0,71.0,0.0,3.0,0.0,0.0,0.0,25323.0,26.0,179.0,0.0
1063,0.0,24.0,1.0,25.0,1.0,1.0,0.0,42342.0,152.0,147.0,0.0
1064,1.0,72.0,1.0,9.0,0.0,0.0,0.0,25026.0,26.0,187.0,0.0
1065,0.0,24.0,1.0,50.0,1.0,1.0,0.0,22267.0,152.0,231.0,0.0
1066,1.0,46.0,1.0,7.0,0.0,0.0,1.0,42101.0,152.0,164.0,0.0
1067,1.0,65.0,1.0,8.0,1.0,0.0,0.0,2630.0,26.0,118.0,0.0
1068,1.0,54.0,1.0,7.0,1.0,0.0,0.0,37697.0,124.0,138.0,0.0
1069,0.0,21.0,1.0,28.0,0.0,1.0,1.0,60733.0,124.0,292.0,0.0
1070,1.0,59.0,1.0,3.0,0.0,0.0,0.0,2630.0,26.0,87.0,0.0
1072,0.0,22.0,1.0,8.0,0.0,1.0,0.0,44879.0,160.0,247.0,0.0
1073,1.0,44.0,1.0,28.0,0.0,0.0,1.0,31494.0,124.0,204.0,0.0
1074,1.0,50.0,1.0,48.0,1.0,0.0,0.0,2630.0,26.0,114.0,0.0
1075,0.0,21.0,1.0,28.0,1.0,1.0,0.0,37386.0,152.0,275.0,0.0
1076,0.0,34.0,1.0,8.0,0.0,0.0,1.0,2630.0,124.0,57.0,0.0
1077,0.0,69.0,1.0,28.0,0.0,2.0,1.0,42340.0,26.0,40.0,0.0
1078,0.0,21.0,1.0,30.0,0.0,1.0,1.0,25024.0,160.0,20.0,0.0
1079,1.0,25.0,1.0,28.0,0.0,0.0,0.0,32174.0,26.0,239.0,0.0
1081,1.0,23.0,1.0,50.0,1.0,1.0,0.0,45359.0,152.0,141.0,0.0
1083,1.0,43.0,1.0,28.0,0.0,0.0,1.0,29751.0,124.0,269.0,0.0
1084,0.0,31.0,1.0,5.0,1.0,1.0,0.0,35655.0,152.0,103.0,0.0
1085,0.0,47.0,1.0,12.0,0.0,0.0,1.0,27971.0,154.0,276.0,0.0
1086,1.0,25.0,1.0,10.0,1.0,1.0,0.0,22069.0,152.0,93.0,0.0
1087,0.0,27.0,1.0,12.0,1.0,1.0,0.0,28210.0,152.0,33.0,0.0
1088,0.0,33.0,1.0,33.0,1.0,1.0,0.0,28238.0,152.0,231.0,0.0
1089,0.0,68.0,1.0,47.0,1.0,0.0,0.0,36077.0,16.0,130.0,0.0
1090,0.0,41.0,1.0,35.0,0.0,0.0,0.0,23041.0,124.0,176.0,0.0
1091,1.0,62.0,1.0,8.0,0.0,0.0,1.0,28505.0,7.0,123.0,0.0
